"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Great Oaks Charter School Bridgeport","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Great Oaks Charter School Bridgeport","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Great Oaks Charter School Bridgeport","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Great Oaks Charter School Bridgeport","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Great Oaks Charter School Bridgeport","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Great Oaks Charter School Bridgeport","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Great Oaks Charter School Bridgeport","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","24.7"
"Great Oaks Charter School Bridgeport","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.2"
"Great Oaks Charter School Bridgeport","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Great Oaks Charter School Bridgeport","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","21.2"
"Great Oaks Charter School Bridgeport","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","26.3"
"Great Oaks Charter School Bridgeport","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","21.1"
"Great Oaks Charter School Bridgeport","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","16.8"
"Great Oaks Charter School Bridgeport","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Great Oaks Charter School Bridgeport","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Great Oaks Charter School Bridgeport","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Greenwich School District","900133620","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","12.8"
"Greenwich School District","900133620","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.8"
"Greenwich School District","900133620","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Greenwich School District","900133620","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.3"
"Greenwich School District","900133620","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Greenwich School District","900133620","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.0"
"Greenwich School District","900133620","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","11.3"
"Greenwich School District","900133620","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.5"
"Greenwich School District","900133620","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Greenwich School District","900133620","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","8.5"
"Greenwich School District","900133620","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.5"
"Greenwich School District","900133620","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.5"
"Greenwich School District","900133620","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","9.9"
"Greenwich School District","900133620","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","4.1"
"Greenwich School District","900133620","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Greenwich School District","900133620","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","10.4"
"Greenwich School District","900133620","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.9"
"Greenwich School District","900133620","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Greenwich School District","900133620","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","10.6"
"Greenwich School District","900133620","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.2"
"Greenwich School District","900133620","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Greenwich School District","900133620","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","8.2"
"Greenwich School District","900133620","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.7"
"Greenwich School District","900133620","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"Greenwich School District","900133620","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Greenwich School District","900133620","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Greenwich School District","900133620","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Griswold School District","901133900","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","21.1"
"Griswold School District","901133900","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.9"
"Griswold School District","901133900","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.7"
"Griswold School District","901133900","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.5"
"Griswold School District","901133900","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.6"
"Griswold School District","901133900","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.5"
"Griswold School District","901133900","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","21.1"
"Griswold School District","901133900","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Griswold School District","901133900","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.9"
"Griswold School District","901133900","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","20.0"
"Griswold School District","901133900","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.0"
"Griswold School District","901133900","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Griswold School District","901133900","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.1"
"Griswold School District","901133900","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.1"
"Griswold School District","901133900","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.5"
"Griswold School District","901133900","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","18.3"
"Griswold School District","901133900","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.4"
"Griswold School District","901133900","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Griswold School District","901133900","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","18.7"
"Griswold School District","901133900","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.5"
"Griswold School District","901133900","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","9.6"
"Griswold School District","901133900","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","15.9"
"Griswold School District","901133900","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.5"
"Griswold School District","901133900","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","6.9"
"Griswold School District","901133900","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","20.9"
"Griswold School District","901133900","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.4"
"Griswold School District","901133900","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","8.7"
"Groton School District","901134250","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","20.6"
"Groton School District","901134250","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.5"
"Groton School District","901134250","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","10.2"
