"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Darien School District","900118850","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","9.6"
"Darien School District","900118850","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Darien School District","900118850","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","2.8"
"Deep River School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Deep River School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","2.6"
"Deep River School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Deep River School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","2.5"
"Deep River School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Deep River School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Deep River School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Department of Mental Health and Addiction Services","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Department of Mental Health and Addiction Services","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Department of Mental Health and Addiction Services","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Department of Mental Health and Addiction Services","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Department of Mental Health and Addiction Services","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Department of Mental Health and Addiction Services","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Department of Mental Health and Addiction Services","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Derby School District","900919550","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","19.5"
"Derby School District","900919550","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.9"
"Derby School District","900919550","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.1"
"Derby School District","900919550","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","20.9"
"Derby School District","900919550","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Derby School District","900919550","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.5"
"Derby School District","900919550","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","21.4"
"Derby School District","900919550","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Derby School District","900919550","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","11.4"
"Derby School District","900919550","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","23.5"
"Derby School District","900919550","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Derby School District","900919550","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","9.5"
"Derby School District","900919550","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","16.6"
"Derby School District","900919550","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.0"
"Derby School District","900919550","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","8.4"
"Eastern Connecticut Regional Educational Services","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","20.3"
"Eastern Connecticut Regional Educational Services","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","28.0"
"Eastern Connecticut Regional Educational Services","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","19.1"
"Eastern Connecticut Regional Educational Services","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","71.3"
"Eastern Connecticut Regional Educational Services","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Eastern Connecticut Regional Educational Services","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","67.5"
"Eastern Connecticut Regional Educational Services","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","17.8"
"Eastern Connecticut Regional Educational Services","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Eastern Connecticut Regional Educational Services","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","12.1"
"Eastern Connecticut Regional Educational Services","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","41.7"
"Eastern Connecticut Regional Educational Services","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Eastern Connecticut Regional Educational Services","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","28.7"
"Eastern Connecticut Regional Educational Services","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","40.0"
"Eastern Connecticut Regional Educational Services","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","30.0"
"Eastern Connecticut Regional Educational Services","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","29.5"
"Eastford School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Eastford School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Eastford School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Eastford School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Eastford School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Eastford School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.8"
"Eastford School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Eastford School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Eastford School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"East Granby School District","900322070","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"East Granby School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"East Granby School District","900322070","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"East Granby School District","900322070","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","12.2"
"East Granby School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"East Granby School District","900322070","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.7"
"East Granby School District","900322070","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","14.3"
